city_id,year,Population,Population Density,Urbanization %,Vehicle Count,Industrial Area %
1315,2006,193565,1451,79.3,112267,10.1
1316,2006,191919,1439,79.3,111313,10.1
1318,2006,192742,1445,79.3,111790,10.1
1319,2006,181770,1363,79.3,105426,10.1
1322,2006,187531,1406,79.3,108767,10.1
1323,2006,180947,1357,79.3,104949,10.1
1324,2006,174090,1305,79.3,100972,10.1
1325,2006,174638,1309,79.3,101290,10.1
1326,2006,193565,1451,79.3,112267,10.1
1328,2006,180399,1352,79.3,104631,10.1
1329,2006,196034,1470,79.3,113699,10.1
1330,2006,193017,1447,79.3,111949,10.1
1331,2006,191645,1437,79.3,111154,10.1
1332,2006,184788,1385,79.3,107177,10.1
1333,2006,179027,1342,79.3,103835,10.1
1336,2006,182319,1367,79.3,105745,10.1
1337,2006,192194,1441,79.3,111472,10.1
1338,2006,178479,1338,79.3,103517,10.1
1341,2006,194388,1457,79.3,112745,10.1
1342,2006,185885,1394,79.3,107813,10.1
1343,2006,180399,1352,79.3,104631,10.1
1344,2006,194662,1459,79.3,112903,10.1
1346,2006,186433,1398,79.3,108131,10.1
1347,2006,176833,1326,79.3,102563,10.1
1349,2006,171895,1289,79.3,99699,10.1
1350,2006,172718,1295,79.3,100176,10.1
1351,2006,176010,1320,79.3,102085,10.1
1353,2006,189725,1422,79.3,110040,10.1
1354,2006,177107,1328,79.3,102722,10.1
1355,2006,179027,1342,79.3,103835,10.1
1356,2006,169152,1268,79.3,98108,10.1
1357,2006,187256,1404,79.3,108608,10.1
1358,2006,190274,1427,79.3,110358,10.1
1361,2006,175461,1315,79.3,101767,10.1
1364,2006,178753,1340,79.3,103676,10.1
1365,2006,193565,1451,79.3,112267,10.1
1367,2006,175461,1315,79.3,101767,10.1
1368,2006,172170,1291,79.3,99858,10.1
1371,2006,121385,1921,79.3,44912,10.1
1373,2006,182319,1367,79.3,105745,10.1
1375,2006,187531,1406,79.3,108767,10.1
1376,2006,188902,1416,79.3,109563,10.1
1380,2006,169701,1272,79.3,98426,10.1
1381,2006,192468,1443,79.3,111631,10.1
1382,2006,179850,1348,79.3,104313,10.1
1387,2006,182045,1365,79.3,105586,10.1
1394,2006,178753,1340,79.3,103676,10.1
1395,2006,184239,1381,79.3,106858,10.1
1397,2006,193017,1447,79.3,111949,10.1
1398,2006,179576,1346,79.3,104154,10.1
1402,2006,174364,1307,79.3,101131,10.1
1410,2006,194388,1457,79.3,112745,10.1
1412,2006,178479,1338,79.3,103517,10.1
1413,2006,171895,1289,79.3,99699,10.1
1415,2006,178204,1336,79.3,103358,10.1
1417,2006,172718,1295,79.3,100176,10.1
1419,2006,179576,1346,79.3,104154,10.1
1420,2006,169152,1268,79.3,98108,10.1
1424,2006,184513,1383,79.3,107017,10.1
1425,2006,169427,1270,79.3,98267,10.1
1426,2006,186982,1402,79.3,108449,10.1
1427,2006,194114,1455,79.3,112586,10.1
1429,2006,196034,1470,79.3,113699,10.1
1430,2006,106887,1692,79.3,39548,10.1
1431,2006,171621,1287,79.3,99540,10.1
1432,2006,171621,1287,79.3,99540,10.1
1433,2006,194114,1455,79.3,112586,10.1
1434,2006,190274,1427,79.3,110358,10.1
1435,2006,183142,1373,79.3,106222,10.1
1436,2006,182045,1365,79.3,105586,10.1
1437,2006,174090,1305,79.3,100972,10.1
1438,2006,184788,1385,79.3,107177,10.1
1439,2006,184788,1385,79.3,107177,10.1
1440,2006,171347,1285,79.3,99381,10.1
1444,2006,177930,1334,79.3,103199,10.1
1445,2006,170798,1280,79.3,99062,10.1
1446,2006,192468,1443,79.3,111631,10.1
1447,2006,179027,1342,79.3,103835,10.1
1448,2006,175736,1318,79.3,101926,10.1
1449,2006,180124,1350,79.3,104471,10.1
1451,2006,185610,1392,79.3,107653,10.1
1452,2006,185062,1387,79.3,107335,10.1
1453,2006,184239,1381,79.3,106858,10.1
1454,2006,171895,1289,79.3,99699,10.1
1455,2006,170250,1276,79.3,98745,10.1
1460,2006,193565,1451,79.3,112267,10.1
1461,2006,169701,1272,79.3,98426,10.1
1464,2006,195485,1466,79.3,113381,10.1
1466,2006,182593,1369,79.3,105903,10.1
1467,2006,191919,1439,79.3,111313,10.1
1468,2006,185610,1392,79.3,107653,10.1
1469,2006,171072,1283,79.3,99221,10.1
1470,2006,174638,1309,79.3,101290,10.1
1471,2006,171347,1285,79.3,99381,10.1
1472,2006,191371,1435,79.3,110995,10.1
1473,2006,188354,1412,79.3,109245,10.1
1475,2006,171895,1289,79.3,99699,10.1
1476,2006,169427,1270,79.3,98267,10.1
1477,2006,172170,1291,79.3,99858,10.1
1478,2006,180399,1352,79.3,104631,10.1
1481,2006,173816,1303,79.3,100813,10.1
1483,2006,172718,1295,79.3,100176,10.1
1484,2006,179302,1344,79.3,103995,10.1
1485,2006,180947,1357,79.3,104949,10.1
1486,2006,171072,1283,79.3,99221,10.1
1487,2006,179576,1346,79.3,104154,10.1
1488,2006,173267,1299,79.3,100494,10.1
1490,2006,191097,1433,79.3,110836,10.1
1491,2006,183965,1379,79.3,106699,10.1
1494,2006,194937,1462,79.3,113063,10.1
1495,2006,190274,1427,79.3,110358,10.1
1496,2006,181496,1361,79.3,105267,10.1
1497,2006,184788,1385,79.3,107177,10.1
1499,2006,173816,1303,79.3,100813,10.1
1500,2006,169152,1268,79.3,98108,10.1
1502,2006,170798,1280,79.3,99062,10.1
1503,2006,169427,1270,79.3,98267,10.1
1504,2006,191919,1439,79.3,111313,10.1
1507,2006,173267,1299,79.3,100494,10.1
1508,2006,188902,1416,79.3,109563,10.1
1510,2006,186433,1398,79.3,108131,10.1
1511,2006,171895,1289,79.3,99699,10.1
1513,2006,174638,1309,79.3,101290,10.1
1515,2006,185062,1387,79.3,107335,10.1
1518,2006,194388,1457,79.3,112745,10.1
1521,2006,189999,1424,79.3,110199,10.1
1522,2006,195760,1468,79.3,113540,10.1
1524,2006,175461,1315,79.3,101767,10.1
1526,2006,183142,1373,79.3,106222,10.1
1527,2006,174364,1307,79.3,101131,10.1
1528,2006,193017,1447,79.3,111949,10.1
1531,2006,179302,1344,79.3,103995,10.1
1533,2006,189451,1420,79.3,109881,10.1
1535,2006,171347,1285,79.3,99381,10.1
1536,2006,192194,1441,79.3,111472,10.1
1537,2006,178204,1336,79.3,103358,10.1
1539,2006,195760,1468,79.3,113540,10.1
1540,2006,188079,1410,79.3,109085,10.1
1541,2006,174913,1311,79.3,101449,10.1
1542,2006,176833,1326,79.3,102563,10.1
1544,2006,169701,1272,79.3,98426,10.1
1545,2006,182593,1369,79.3,105903,10.1
1546,2006,172718,1295,79.3,100176,10.1
1548,2006,176833,1326,79.3,102563,10.1
1550,2006,175187,1313,79.3,101608,10.1
1551,2006,189176,1418,79.3,109722,10.1
1552,2006,177381,1330,79.3,102880,10.1
1553,2006,195760,1468,79.3,113540,10.1
1555,2006,195211,1464,79.3,113222,10.1
1560,2006,193017,1447,79.3,111949,10.1
1564,2006,177381,1330,79.3,102880,10.1
1566,2006,182045,1365,79.3,105586,10.1
1568,2006,173267,1299,79.3,100494,10.1
1569,2006,185610,1392,79.3,107653,10.1
1570,2006,182593,1369,79.3,105903,10.1
1571,2006,181222,1359,79.3,105108,10.1
1593,2006,195760,1468,79.3,113540,10.1
1595,2006,182867,1371,79.3,106062,10.1
1596,2006,191371,1435,79.3,110995,10.1
1597,2006,184239,1381,79.3,106858,10.1
1599,2006,193017,1447,79.3,111949,10.1
1602,2006,187256,1404,79.3,108608,10.1
1603,2006,192194,1441,79.3,111472,10.1
1605,2006,193565,1451,79.3,112267,10.1
1606,2006,176010,1320,79.3,102085,10.1
1611,2006,195485,1466,79.3,113381,10.1
1614,2006,180947,1357,79.3,104949,10.1
1617,2006,185885,1394,79.3,107813,10.1
1618,2006,182045,1365,79.3,105586,10.1
1619,2006,185885,1394,79.3,107813,10.1
1621,2006,172170,1291,79.3,99858,10.1
1623,2006,192194,1441,79.3,111472,10.1
1624,2006,169975,1274,79.3,98585,10.1
1625,2006,172170,1291,79.3,99858,10.1
1626,2006,171347,1285,79.3,99381,10.1
1628,2006,188902,1416,79.3,109563,10.1
1629,2006,191919,1439,79.3,111313,10.1
1630,2006,178753,1340,79.3,103676,10.1
1631,2006,171895,1289,79.3,99699,10.1
1632,2006,192468,1443,79.3,111631,10.1
1634,2006,183690,1377,79.3,106540,10.1
1635,2006,188628,1414,79.3,109404,10.1
1636,2006,193017,1447,79.3,111949,10.1
1637,2006,176010,1320,79.3,102085,10.1
1639,2006,172718,1295,79.3,100176,10.1
1641,2006,174090,1305,79.3,100972,10.1
1642,2006,192742,1445,79.3,111790,10.1
1643,2006,180673,1355,79.3,104790,10.1
1646,2006,184239,1381,79.3,106858,10.1
1647,2006,182045,1365,79.3,105586,10.1
1648,2006,171347,1285,79.3,99381,10.1
1649,2006,176833,1326,79.3,102563,10.1
1651,2006,180673,1355,79.3,104790,10.1
1652,2006,190274,1427,79.3,110358,10.1
1653,2006,185336,1390,79.3,107494,10.1
1654,2006,182319,1367,79.3,105745,10.1
1655,2006,176010,1320,79.3,102085,10.1
1657,2006,182867,1371,79.3,106062,10.1
1659,2006,174364,1307,79.3,101131,10.1
1663,2006,192742,1445,79.3,111790,10.1
1664,2006,174090,1305,79.3,100972,10.1
1665,2006,173541,1301,79.3,100653,10.1
1666,2006,180673,1355,79.3,104790,10.1
1668,2006,186159,1396,79.3,107972,10.1
1669,2006,195485,1466,79.3,113381,10.1
1670,2006,176010,1320,79.3,102085,10.1
1671,2006,175461,1315,79.3,101767,10.1
1672,2006,169427,1270,79.3,98267,10.1
1674,2006,182593,1369,79.3,105903,10.1
1675,2006,188354,1412,79.3,109245,10.1
1676,2006,189999,1424,79.3,110199,10.1
1677,2006,189999,1424,79.3,110199,10.1
1681,2006,175736,1318,79.3,101926,10.1
1682,2006,170250,1276,79.3,98745,10.1
1683,2006,188354,1412,79.3,109245,10.1
1684,2006,184239,1381,79.3,106858,10.1
1685,2006,172170,1291,79.3,99858,10.1
1687,2006,175187,1313,79.3,101608,10.1
1690,2006,176010,1320,79.3,102085,10.1
1691,2006,186982,1402,79.3,108449,10.1
1692,2006,191097,1433,79.3,110836,10.1
1693,2006,190822,1431,79.3,110676,10.1
1695,2006,182593,1369,79.3,105903,10.1
1698,2006,181222,1359,79.3,105108,10.1
1699,2006,188354,1412,79.3,109245,10.1
1700,2006,195485,1466,79.3,113381,10.1
1703,2006,177107,1328,79.3,102722,10.1
1704,2006,185336,1390,79.3,107494,10.1
1706,2006,180673,1355,79.3,104790,10.1
1707,2006,169975,1274,79.3,98585,10.1
1708,2006,188354,1412,79.3,109245,10.1
1709,2006,177930,1334,79.3,103199,10.1
1710,2006,195760,1468,79.3,113540,10.1
1711,2006,195485,1466,79.3,113381,10.1
1712,2006,186708,1400,79.3,108290,10.1
1713,2006,183416,1375,79.3,106381,10.1
1715,2006,195760,1468,79.3,113540,10.1
1717,2006,175736,1318,79.3,101926,10.1
1720,2006,188354,1412,79.3,109245,10.1
1724,2006,175736,1318,79.3,101926,10.1
1726,2006,172170,1291,79.3,99858,10.1
1727,2006,174913,1311,79.3,101449,10.1
1729,2006,187805,1408,79.3,108926,10.1
1733,2006,185885,1394,79.3,107813,10.1
1737,2006,186982,1402,79.3,108449,10.1
1739,2006,176559,1324,79.3,102404,10.1
1742,2006,179302,1344,79.3,103995,10.1
1743,2006,172993,1297,79.3,100335,10.1
1746,2006,172170,1291,79.3,99858,10.1
1748,2006,189999,1424,79.3,110199,10.1
1749,2006,187531,1406,79.3,108767,10.1
1750,2006,189176,1418,79.3,109722,10.1
1756,2006,179576,1346,79.3,104154,10.1
1757,2006,195211,1464,79.3,113222,10.1
1758,2006,180673,1355,79.3,104790,10.1
1760,2006,174638,1309,79.3,101290,10.1
1761,2006,194662,1459,79.3,112903,10.1
1764,2006,174913,1311,79.3,101449,10.1
1765,2006,169975,1274,79.3,98585,10.1
1768,2006,175736,1318,79.3,101926,10.1
1769,2006,180124,1350,79.3,104471,10.1
1770,2006,171072,1283,79.3,99221,10.1
1771,2006,193565,1451,79.3,112267,10.1
1772,2006,189176,1418,79.3,109722,10.1
1774,2006,196308,1472,79.3,113858,10.1
1775,2006,185610,1392,79.3,107653,10.1
1777,2006,195485,1466,79.3,113381,10.1
1781,2006,175736,1318,79.3,101926,10.1
1783,2006,177381,1330,79.3,102880,10.1
1785,2006,185336,1390,79.3,107494,10.1
1788,2006,169152,1268,79.3,98108,10.1
1790,2006,172170,1291,79.3,99858,10.1
1793,2006,171072,1283,79.3,99221,10.1
1794,2006,182319,1367,79.3,105745,10.1
1796,2006,172993,1297,79.3,100335,10.1
1797,2006,173816,1303,79.3,100813,10.1
1798,2006,174364,1307,79.3,101131,10.1
1799,2006,172718,1295,79.3,100176,10.1
1800,2006,178753,1340,79.3,103676,10.1
1802,2006,194662,1459,79.3,112903,10.1
1804,2006,181222,1359,79.3,105108,10.1
1805,2006,174364,1307,79.3,101131,10.1
1806,2006,184788,1385,79.3,107177,10.1
1809,2006,194388,1457,79.3,112745,10.1
1810,2006,196308,1472,79.3,113858,10.1
1811,2006,185610,1392,79.3,107653,10.1
1814,2006,177381,1330,79.3,102880,10.1
1815,2006,180947,1357,79.3,104949,10.1
1816,2006,171072,1283,79.3,99221,10.1
1817,2006,193565,1451,79.3,112267,10.1
1819,2006,188628,1414,79.3,109404,10.1
1821,2006,191097,1433,79.3,110836,10.1
1822,2006,177381,1330,79.3,102880,10.1
1823,2006,181770,1363,79.3,105426,10.1
1824,2006,187531,1406,79.3,108767,10.1
1825,2006,192468,1443,79.3,111631,10.1
1826,2006,192468,1443,79.3,111631,10.1
1827,2006,192468,1443,79.3,111631,10.1
1828,2006,194662,1459,79.3,112903,10.1
1832,2006,189176,1418,79.3,109722,10.1
1833,2006,194662,1459,79.3,112903,10.1
1834,2006,192468,1443,79.3,111631,10.1
1835,2006,178479,1338,79.3,103517,10.1
1836,2006,194114,1455,79.3,112586,10.1
1837,2006,172993,1297,79.3,100335,10.1
1838,2006,180947,1357,79.3,104949,10.1
1840,2006,175461,1315,79.3,101767,10.1
1841,2006,192194,1441,79.3,111472,10.1
1842,2006,179850,1348,79.3,104313,10.1
1843,2006,193291,1449,79.3,112108,10.1
1844,2006,183965,1379,79.3,106699,10.1
1846,2006,175736,1318,79.3,101926,10.1
1849,2006,184788,1385,79.3,107177,10.1
1851,2006,175461,1315,79.3,101767,10.1
1857,2006,187531,1406,79.3,108767,10.1
1858,2006,172718,1295,79.3,100176,10.1
1859,2006,183965,1379,79.3,106699,10.1
1860,2006,193291,1449,79.3,112108,10.1
1862,2006,180673,1355,79.3,104790,10.1
1863,2006,184513,1383,79.3,107017,10.1
1866,2006,190822,1431,79.3,110676,10.1
1867,2006,191919,1439,79.3,111313,10.1
1868,2006,169152,1268,79.3,98108,10.1
1869,2006,173267,1299,79.3,100494,10.1
1872,2006,176284,1322,79.3,102244,10.1
1874,2006,177656,1332,79.3,103040,10.1
1883,2006,194662,1459,79.3,112903,10.1
1884,2006,175187,1313,79.3,101608,10.1
1886,2006,195485,1466,79.3,113381,10.1
1889,2006,193840,1453,79.3,112427,10.1
1901,2006,171895,1289,79.3,99699,10.1
1902,2006,173541,1301,79.3,100653,10.1
1910,2006,177930,1334,79.3,103199,10.1
1916,2006,171347,1285,79.3,99381,10.1
1917,2006,182867,1371,79.3,106062,10.1
1920,2006,193840,1453,79.3,112427,10.1
1922,2006,186708,1400,79.3,108290,10.1
1927,2006,176559,1324,79.3,102404,10.1
1928,2006,181496,1361,79.3,105267,10.1
1930,2006,191645,1437,79.3,111154,10.1
1931,2006,193840,1453,79.3,112427,10.1
1932,2006,172993,1297,79.3,100335,10.1
1933,2006,186708,1400,79.3,108290,10.1
1934,2006,182867,1371,79.3,106062,10.1
1935,2006,186982,1402,79.3,108449,10.1
1936,2006,186982,1402,79.3,108449,10.1
1937,2006,187256,1404,79.3,108608,10.1
1940,2006,182593,1369,79.3,105903,10.1
1941,2006,191371,1435,79.3,110995,10.1
1944,2006,195485,1466,79.3,113381,10.1
1945,2006,193840,1453,79.3,112427,10.1
1947,2006,193291,1449,79.3,112108,10.1
1948,2006,179027,1342,79.3,103835,10.1
1949,2006,188628,1414,79.3,109404,10.1
1950,2006,186708,1400,79.3,108290,10.1
1951,2006,174364,1307,79.3,101131,10.1
1952,2006,179850,1348,79.3,104313,10.1
1955,2006,171621,1287,79.3,99540,10.1
1956,2006,187256,1404,79.3,108608,10.1
1960,2006,178479,1338,79.3,103517,10.1
1962,2006,170524,1278,79.3,98903,10.1
1963,2006,194662,1459,79.3,112903,10.1
1964,2006,179302,1344,79.3,103995,10.1
1967,2006,182867,1371,79.3,106062,10.1
1969,2006,191371,1435,79.3,110995,10.1
1970,2006,178753,1340,79.3,103676,10.1
1971,2006,176284,1322,79.3,102244,10.1
1972,2006,180124,1350,79.3,104471,10.1
1973,2006,187531,1406,79.3,108767,10.1
1974,2006,196034,1470,79.3,113699,10.1
1975,2006,192742,1445,79.3,111790,10.1
1976,2006,174913,1311,79.3,101449,10.1
1977,2006,191919,1439,79.3,111313,10.1
1979,2006,189451,1420,79.3,109881,10.1
1980,2006,195211,1464,79.3,113222,10.1
1981,2006,195485,1466,79.3,113381,10.1
1982,2006,183690,1377,79.3,106540,10.1
1983,2006,185336,1390,79.3,107494,10.1
1984,2006,193017,1447,79.3,111949,10.1
1990,2006,185062,1387,79.3,107335,10.1
1991,2006,189725,1422,79.3,110040,10.1
1992,2006,178753,1340,79.3,103676,10.1
1993,2006,189725,1422,79.3,110040,10.1
1994,2006,173267,1299,79.3,100494,10.1
1995,2006,192468,1443,79.3,111631,10.1
1996,2006,177107,1328,79.3,102722,10.1
1997,2006,180399,1352,79.3,104631,10.1
1998,2006,177930,1334,79.3,103199,10.1
1999,2006,171895,1289,79.3,99699,10.1
2000,2006,189999,1424,79.3,110199,10.1
2001,2006,172444,1293,79.3,100017,10.1
2004,2006,171895,1289,79.3,99699,10.1
2005,2006,177107,1328,79.3,102722,10.1
2007,2006,187256,1404,79.3,108608,10.1
2009,2006,195760,1468,79.3,113540,10.1
2013,2006,194662,1459,79.3,112903,10.1
2014,2006,176559,1324,79.3,102404,10.1
2015,2006,174364,1307,79.3,101131,10.1
2016,2006,188902,1416,79.3,109563,10.1
2017,2006,169427,1270,79.3,98267,10.1
2018,2006,173267,1299,79.3,100494,10.1
2019,2006,180124,1350,79.3,104471,10.1
2025,2006,188628,1414,79.3,109404,10.1
2026,2006,185336,1390,79.3,107494,10.1
2027,2006,177381,1330,79.3,102880,10.1
2029,2006,188079,1410,79.3,109085,10.1
2030,2006,172993,1297,79.3,100335,10.1
2032,2006,172718,1295,79.3,100176,10.1
2037,2006,182867,1371,79.3,106062,10.1
2041,2006,195485,1466,79.3,113381,10.1
2043,2006,181496,1361,79.3,105267,10.1
2047,2006,179302,1344,79.3,103995,10.1
2048,2006,177107,1328,79.3,102722,10.1
2049,2006,177930,1334,79.3,103199,10.1
2050,2006,184513,1383,79.3,107017,10.1
2051,2006,179302,1344,79.3,103995,10.1
2053,2006,184788,1385,79.3,107177,10.1
2054,2006,180947,1357,79.3,104949,10.1
2055,2006,174090,1305,79.3,100972,10.1
2057,2006,187256,1404,79.3,108608,10.1
2058,2006,171895,1289,79.3,99699,10.1
2059,2006,171895,1289,79.3,99699,10.1
2060,2006,189725,1422,79.3,110040,10.1
2061,2006,173267,1299,79.3,100494,10.1
2068,2006,190822,1431,79.3,110676,10.1
2069,2006,176284,1322,79.3,102244,10.1
2070,2006,185062,1387,79.3,107335,10.1
2072,2006,185336,1390,79.3,107494,10.1
2074,2006,183416,1375,79.3,106381,10.1
2075,2006,194388,1457,79.3,112745,10.1
2076,2006,181770,1363,79.3,105426,10.1
2081,2006,175736,1318,79.3,101926,10.1
2085,2006,173816,1303,79.3,100813,10.1
2086,2006,189451,1420,79.3,109881,10.1
2087,2006,191645,1437,79.3,111154,10.1
2091,2006,193840,1453,79.3,112427,10.1
2092,2006,169427,1270,79.3,98267,10.1
2093,2006,177107,1328,79.3,102722,10.1
2095,2006,184788,1385,79.3,107177,10.1
2096,2006,174364,1307,79.3,101131,10.1
2098,2006,177656,1332,79.3,103040,10.1
2099,2006,170798,1280,79.3,99062,10.1
2100,2006,186159,1396,79.3,107972,10.1
2101,2006,182593,1369,79.3,105903,10.1
2102,2006,179027,1342,79.3,103835,10.1
2103,2006,175461,1315,79.3,101767,10.1
2104,2006,193291,1449,79.3,112108,10.1
2105,2006,193291,1449,79.3,112108,10.1
2106,2006,188354,1412,79.3,109245,10.1
2107,2006,193840,1453,79.3,112427,10.1
2109,2006,182867,1371,79.3,106062,10.1
2111,2006,193291,1449,79.3,112108,10.1
2112,2006,193565,1451,79.3,112267,10.1
2113,2006,181222,1359,79.3,105108,10.1
2115,2006,171621,1287,79.3,99540,10.1
2117,2006,186433,1398,79.3,108131,10.1
2119,2006,192468,1443,79.3,111631,10.1
2120,2006,183965,1379,79.3,106699,10.1
2121,2006,173267,1299,79.3,100494,10.1
2122,2006,181770,1363,79.3,105426,10.1
2123,2006,184788,1385,79.3,107177,10.1
2124,2006,174090,1305,79.3,100972,10.1
2125,2006,177656,1332,79.3,103040,10.1
2128,2006,177107,1328,79.3,102722,10.1
2130,2006,177107,1328,79.3,102722,10.1
2131,2006,189176,1418,79.3,109722,10.1
2132,2006,170524,1278,79.3,98903,10.1
2137,2006,170250,1276,79.3,98745,10.1
2138,2006,189999,1424,79.3,110199,10.1
2139,2006,170524,1278,79.3,98903,10.1
2145,2006,196308,1472,79.3,113858,10.1
2146,2006,191097,1433,79.3,110836,10.1
2147,2006,173541,1301,79.3,100653,10.1
2148,2006,188902,1416,79.3,109563,10.1
2156,2006,173267,1299,79.3,100494,10.1
2159,2006,194114,1455,79.3,112586,10.1
2165,2006,184788,1385,79.3,107177,10.1
2167,2006,187805,1408,79.3,108926,10.1
2175,2006,191371,1435,79.3,110995,10.1
2177,2006,195211,1464,79.3,113222,10.1
2178,2006,196034,1470,79.3,113699,10.1
2180,2006,176559,1324,79.3,102404,10.1
2182,2006,181496,1361,79.3,105267,10.1
2183,2006,182867,1371,79.3,106062,10.1
2184,2006,169427,1270,79.3,98267,10.1
2185,2006,191097,1433,79.3,110836,10.1
2188,2006,177656,1332,79.3,103040,10.1
2189,2006,172993,1297,79.3,100335,10.1
2191,2006,184788,1385,79.3,107177,10.1
2192,2006,194388,1457,79.3,112745,10.1
2193,2006,169975,1274,79.3,98585,10.1
2194,2006,169701,1272,79.3,98426,10.1
2196,2006,184239,1381,79.3,106858,10.1
2197,2006,183965,1379,79.3,106699,10.1
2198,2006,180673,1355,79.3,104790,10.1
2199,2006,176284,1322,79.3,102244,10.1
2200,2006,182867,1371,79.3,106062,10.1
2201,2006,193565,1451,79.3,112267,10.1
2202,2006,180124,1350,79.3,104471,10.1
2204,2006,173816,1303,79.3,100813,10.1
2205,2006,189999,1424,79.3,110199,10.1
2206,2006,189451,1420,79.3,109881,10.1
2207,2006,193840,1453,79.3,112427,10.1
2208,2006,195760,1468,79.3,113540,10.1
2210,2006,173541,1301,79.3,100653,10.1
2211,2006,196034,1470,79.3,113699,10.1
2213,2006,191097,1433,79.3,110836,10.1
2214,2006,192742,1445,79.3,111790,10.1
2215,2006,186433,1398,79.3,108131,10.1
2216,2006,184513,1383,79.3,107017,10.1
2217,2006,185336,1390,79.3,107494,10.1
2218,2006,179302,1344,79.3,103995,10.1
2223,2006,192194,1441,79.3,111472,10.1
2224,2006,180947,1357,79.3,104949,10.1
2226,2006,173816,1303,79.3,100813,10.1
2227,2006,172993,1297,79.3,100335,10.1
2229,2006,179027,1342,79.3,103835,10.1
2231,2006,175187,1313,79.3,101608,10.1
2232,2006,171072,1283,79.3,99221,10.1
2233,2006,176559,1324,79.3,102404,10.1
2235,2006,193565,1451,79.3,112267,10.1
2236,2006,188354,1412,79.3,109245,10.1
2237,2006,171072,1283,79.3,99221,10.1
2239,2006,193017,1447,79.3,111949,10.1
2241,2006,182319,1367,79.3,105745,10.1
2242,2006,188079,1410,79.3,109085,10.1
2243,2006,185062,1387,79.3,107335,10.1
2244,2006,178479,1338,79.3,103517,10.1
2245,2006,185610,1392,79.3,107653,10.1
2246,2006,176010,1320,79.3,102085,10.1
2247,2006,193565,1451,79.3,112267,10.1
2249,2006,176559,1324,79.3,102404,10.1
2250,2006,191371,1435,79.3,110995,10.1
2251,2006,181496,1361,79.3,105267,10.1
2253,2006,190274,1427,79.3,110358,10.1
2256,2006,186708,1400,79.3,108290,10.1
2259,2006,177930,1334,79.3,103199,10.1
2260,2006,191097,1433,79.3,110836,10.1
2261,2006,172170,1291,79.3,99858,10.1
2262,2006,174364,1307,79.3,101131,10.1
2263,2006,180124,1350,79.3,104471,10.1
2264,2006,179576,1346,79.3,104154,10.1
2265,2006,171895,1289,79.3,99699,10.1
